player_id,madden_id,fullname,team,position,overallrating,headshot,high_pos_group
"m26-marcus-mariota","6979","Marcus Mariota","WAS","QB","72","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6979.png?im=FaceCrop,padding=0.7","off"
"m26-marshawn-lloyd","10161","MarShawn Lloyd","GB","RB","72","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10161.png?im=FaceCrop,padding=0.7","off"
"m26-michael-mayer","2299","Michael Mayer","LV","TE","72","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2299.png?im=FaceCrop,padding=0.7","off"
"m26-michael-penix-jr","10207","Michael Penix Jr","ATL","QB","72","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10207.png?im=FaceCrop,padding=0.7","off"
"m26-pat-bryant-ii","10507","Pat Bryant II","DEN","WR","72","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10507.png?im=FaceCrop,padding=0.7","off"
"m26-skyy-moore","1858","Skyy Moore","SF","WR","72","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1858.png?im=FaceCrop,padding=0.7","off"
"m26-tommy-tremble","1376","Tommy Tremble","CAR","TE","72","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1376.png?im=FaceCrop,padding=0.7","off"
"m26-tyler-conklin","8852","Tyler Conklin","LAC","TE","72","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8852.png?im=FaceCrop,padding=0.7","off"
"m26-van-jefferson","386","Van Jefferson","TEN","WR","72","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/386.png?im=FaceCrop,padding=0.7","off"
"m26-will-shipley","10244","Will Shipley","PHI","RB","72","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10244.png?im=FaceCrop,padding=0.7","off"
"m26-adam-trautman","622","Adam Trautman","DEN","TE","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/622.png?im=FaceCrop,padding=0.7","off"
"m26-cedrick-wilson-jr","9119","Cedrick Wilson Jr","MIA","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9119.png?im=FaceCrop,padding=0.7","off"
"m26-chris-manhertz","8375","Chris Manhertz","NY Giants","TE","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8375.png?im=FaceCrop,padding=0.7","off"
"m26-daniel-bellinger","1168","Daniel Bellinger","NY Giants","TE","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1168.png?im=FaceCrop,padding=0.7","off"
"m26-david-moore","9243","David Moore","CAR","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9243.png?im=FaceCrop,padding=0.7","off"
"m26-deandre-carter","9728","DeAndre Carter","CLE","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9728.png?im=FaceCrop,padding=0.7","off"
"m26-devontez-walker","10281","Devontez Walker","BAL","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10281.png?im=FaceCrop,padding=0.7","off"
"m26-durham-smythe","9064","Durham Smythe","CHI","TE","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9064.png?im=FaceCrop,padding=0.7","off"
"m26-isaiah-hodgins","358","Isaiah Hodgins","NY Giants","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/358.png?im=FaceCrop,padding=0.7","off"
"m26-j-j-mccarthy","10167","J.J. McCarthy","MIN","QB","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10167.png?im=FaceCrop,padding=0.7","off"
"m26-jacob-cowing","10044","Jacob Cowing","SF","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10044.png?im=FaceCrop,padding=0.7","off"
"m26-jaleel-mclaughlin","10419","Jaleel McLaughlin","DEN","RB","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10419.png?im=FaceCrop,padding=0.7","off"
"m26-jalen-royals","10714","Jalen Royals","KC","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10714.png?im=FaceCrop,padding=0.7","off"
"m26-jameis-winston","6980","Jameis Winston","NY Giants","QB","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6980.png?im=FaceCrop,padding=0.7","off"
"m26-jawhar-jordan","10136","Jawhar Jordan","HOU","RB","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10136.png?im=FaceCrop,padding=0.7","off"
"m26-jonathan-mingo","2314","Jonathan Mingo","DAL","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2314.png?im=FaceCrop,padding=0.7","off"
"m26-khadarel-hodge","130","KhaDarel Hodge","ATL","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/130.png?im=FaceCrop,padding=0.7","off"
"m26-konata-mumpfield","10674","Konata Mumpfield","LAR","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10674.png?im=FaceCrop,padding=0.7","off"
"m26-lequint-allen","10476","LeQuint Allen","JAX","RB","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10476.png?im=FaceCrop,padding=0.7","off"
"m26-malik-willis","2039","Malik Willis","GB","QB","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2039.png?im=FaceCrop,padding=0.7","off"
"m26-michael-carter","1356","Michael Carter","ARI","RB","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1356.png?im=FaceCrop,padding=0.7","off"
"m26-mitchell-tinsley","10976","Mitchell Tinsley","CIN","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10976.png?im=FaceCrop,padding=0.7","off"
"m26-mo-alie-cox","9697","Mo Alie-Cox","IND","TE","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9697.png?im=FaceCrop,padding=0.7","off"
"m26-roman-wilson","10303","Roman Wilson","PIT","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10303.png?im=FaceCrop,padding=0.7","off"
"m26-roschon-johnson","2604","Roschon Johnson","CHI","RB","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2604.png?im=FaceCrop,padding=0.7","off"
"m26-sean-tucker","2435","Sean Tucker","TB","RB","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2435.png?im=FaceCrop,padding=0.7","off"
"m26-tahj-brooks","10500","Tahj Brooks","CIN","RB","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10500.png?im=FaceCrop,padding=0.7","off"
"m26-tai-felton","10551","Tai Felton","MIN","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10551.png?im=FaceCrop,padding=0.7","off"
"m26-trevor-etienne","10545","Trevor Etienne","CAR","RB","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10545.png?im=FaceCrop,padding=0.7","off"
"m26-trey-palmer","2608","Trey Palmer","NO","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2608.png?im=FaceCrop,padding=0.7","off"
"m26-tylan-wallace","1237","Tylan Wallace","BAL","WR","71","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1237.png?im=FaceCrop,padding=0.7","off"
"m26-andy-dalton","4356","Andy Dalton","CAR","QB","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4356.png?im=FaceCrop,padding=0.7","off"
"m26-audric-estime","10067","Audric Estime","NO","RB","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10067.png?im=FaceCrop,padding=0.7","off"
"m26-bam-knight","1801","Bam Knight","ARI","RB","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1801.png?im=FaceCrop,padding=0.7","off"
"m26-ben-skowronek","1188","Ben Skowronek","PIT","WR","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1188.png?im=FaceCrop,padding=0.7","off"
"m26-bub-means","10422","Bub Means","NO","WR","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10422.png?im=FaceCrop,padding=0.7","off"
"m26-charlie-jones","2246","Charlie Jones","CIN","WR","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2246.png?im=FaceCrop,padding=0.7","off"
"m26-dante-pettis","9018","Dante Pettis","NO","WR","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9018.png?im=FaceCrop,padding=0.7","off"
"m26-derius-davis","3053","Derius Davis","LAC","WR","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/3053.png?im=FaceCrop,padding=0.7","off"
"m26-dj-giddens","10560","DJ Giddens","IND","RB","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10560.png?im=FaceCrop,padding=0.7","off"
"m26-elijah-arroyo","10479","Elijah Arroyo","SEA","TE","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10479.png?im=FaceCrop,padding=0.7","off"
"m26-emari-demercado","10381","Emari Demercado","ARI","RB","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10381.png?im=FaceCrop,padding=0.7","off"
"m26-gardner-minshew","9575","Gardner Minshew","KC","QB","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9575.png?im=FaceCrop,padding=0.7","off"
"m26-geno-smith","6078","Geno Smith","LV","QB","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6078.png?im=FaceCrop,padding=0.7","off"
"m26-greg-dulcich","1550","Greg Dulcich","MIA","TE","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1550.png?im=FaceCrop,padding=0.7","off"
"m26-gunnar-helm","10582","Gunnar Helm","TEN","TE","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10582.png?im=FaceCrop,padding=0.7","off"
"m26-harrison-bryant","193","Harrison Bryant","HOU","TE","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/193.png?im=FaceCrop,padding=0.7","off"
"m26-isaiah-davis","10050","Isaiah Davis","NY Jets","RB","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10050.png?im=FaceCrop,padding=0.7","off"
"m26-ja-tavion-sanders","10242","Ja'Tavion Sanders","CAR","TE","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10242.png?im=FaceCrop,padding=0.7","off"
"m26-jalin-hyatt","2219","Jalin Hyatt","NY Giants","WR","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2219.png?im=FaceCrop,padding=0.7","off"
"m26-keandre-lambert-smith","10631","KeAndre Lambert-Smith","LAC","WR","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10631.png?im=FaceCrop,padding=0.7","off"
"m26-lajohntay-wester","10777","Lajohntay Wester","BAL","WR","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10777.png?im=FaceCrop,padding=0.7","off"
"m26-luke-musgrave","2334","Luke Musgrave","GB","TE","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2334.png?im=FaceCrop,padding=0.7","off"
"m26-mason-tipton","10977","Mason Tipton","NO","WR","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10977.png?im=FaceCrop,padding=0.7","off"
"m26-savion-williams","10784","Savion Williams","GB","WR","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10784.png?im=FaceCrop,padding=0.7","off"
"m26-scott-miller","460","Scott Miller","PIT","WR","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/460.png?im=FaceCrop,padding=0.7","off"
"m26-spencer-rattler","10220","Spencer Rattler","NO","QB","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10220.png?im=FaceCrop,padding=0.7","off"
"m26-terrance-ferguson","10552","Terrance Ferguson","LAR","TE","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10552.png?im=FaceCrop,padding=0.7","off"
"m26-tyler-johnson","400","Tyler Johnson","NY Jets","WR","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/400.png?im=FaceCrop,padding=0.7","off"
"m26-zavier-scott","11078","Zavier Scott","MIN","RB","70","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11078.png?im=FaceCrop,padding=0.7","off"
"m26-adam-prentice","1016","Adam Prentice","DEN","RB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1016.png?im=FaceCrop,padding=0.7","off"
"m26-anthony-gould","10086","Anthony Gould","IND","WR","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10086.png?im=FaceCrop,padding=0.7","off"
"m26-anthony-richardson-sr","2609","Anthony Richardson Sr","IND","QB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2609.png?im=FaceCrop,padding=0.7","off"
"m26-ben-sinnott","10247","Ben Sinnott","WAS","TE","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10247.png?im=FaceCrop,padding=0.7","off"
"m26-david-sills-v","9628","David Sills V","ATL","WR","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9628.png?im=FaceCrop,padding=0.7","off"
"m26-dee-eskridge","1268","Dee Eskridge","MIA","WR","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1268.png?im=FaceCrop,padding=0.7","off"
"m26-deshaun-watson","8769","Deshaun Watson","CLE","QB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8769.png?im=FaceCrop,padding=0.7","off"
"m26-grant-calcaterra","2067","Grant Calcaterra","PHI","TE","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2067.png?im=FaceCrop,padding=0.7","off"
"m26-hassan-haskins","1760","Hassan Haskins","LAC","RB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1760.png?im=FaceCrop,padding=0.7","off"
"m26-ian-thomas","9078","Ian Thomas","LV","TE","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9078.png?im=FaceCrop,padding=0.7","off"
"m26-isaiah-bond","10494","Isaiah Bond","CLE","WR","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10494.png?im=FaceCrop,padding=0.7","off"
"m26-jahdae-walker","","Jahdae Walker","CHI","WR","69","","off"
"m26-jake-bobo","1628","Jake Bobo","SEA","WR","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1628.png?im=FaceCrop,padding=0.7","off"
"m26-jamari-thrash","10266","Jamari Thrash","CLE","WR","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10266.png?im=FaceCrop,padding=0.7","off"
"m26-jared-wiley","10294","Jared Wiley","KC","TE","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10294.png?im=FaceCrop,padding=0.7","off"
"m26-jordan-watkins","10770","Jordan Watkins","SF","WR","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10770.png?im=FaceCrop,padding=0.7","off"
"m26-josh-whyle","2475","Josh Whyle","GB","TE","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2475.png?im=FaceCrop,padding=0.7","off"
"m26-kalel-mullings","10673","Kalel Mullings","TEN","RB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10673.png?im=FaceCrop,padding=0.7","off"
"m26-kylen-granson","1383","Kylen Granson","PHI","TE","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1383.png?im=FaceCrop,padding=0.7","off"
"m26-lil-jordan-humphrey","9511","Lil'Jordan Humphrey","DEN","WR","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9511.png?im=FaceCrop,padding=0.7","off"
"m26-luke-schoonmaker","2384","Luke Schoonmaker","DAL","TE","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2384.png?im=FaceCrop,padding=0.7","off"
"m26-malachi-corley","10461","Malachi Corley","CLE","WR","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10461.png?im=FaceCrop,padding=0.7","off"
"m26-mitchell-evans","10794","Mitchell Evans","CAR","TE","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10794.png?im=FaceCrop,padding=0.7","off"
"m26-pharaoh-brown","8493","Pharaoh Brown","ARI","TE","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8493.png?im=FaceCrop,padding=0.7","off"
"m26-raheim-sanders","10717","Raheim Sanders","CLE","RB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10717.png?im=FaceCrop,padding=0.7","off"
"m26-rasheen-ali","9995","Rasheen Ali","BAL","RB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9995.png?im=FaceCrop,padding=0.7","off"
"m26-russell-wilson","5566","Russell Wilson","NY Giants","QB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/5566.png?im=FaceCrop,padding=0.7","off"
"m26-salvon-ahmed","70","Salvon Ahmed","IND","RB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/70.png?im=FaceCrop,padding=0.7","off"
"m26-scott-matlock","4689","Scott Matlock","LAC","RB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4689.png?im=FaceCrop,padding=0.7","off"
"m26-shedeur-sanders","10718","Shedeur Sanders","CLE","QB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10718.png?im=FaceCrop,padding=0.7","off"
"m26-travis-homer","9507","Travis Homer","CHI","RB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9507.png?im=FaceCrop,padding=0.7","off"
"m26-tyler-badie","1152","Tyler Badie","DEN","RB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1152.png?im=FaceCrop,padding=0.7","off"
"m26-tyrell-shavers","10962","Tyrell Shavers","BUF","WR","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10962.png?im=FaceCrop,padding=0.7","off"
"m26-tyrod-taylor","4490","Tyrod Taylor","NY Jets","QB","69","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4490.png?im=FaceCrop,padding=0.7","off"
"m26-andrew-beck","89","Andrew Beck","NY Jets","RB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/89.png?im=FaceCrop,padding=0.7","off"
"m26-arian-smith","10734","Arian Smith","NY Jets","WR","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10734.png?im=FaceCrop,padding=0.7","off"
"m26-brevin-jordan","1379","Brevin Jordan","HOU","TE","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1379.png?im=FaceCrop,padding=0.7","off"
"m26-british-brooks","10879","British Brooks","HOU","RB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10879.png?im=FaceCrop,padding=0.7","off"
"m26-bryce-ford-wheaton","10898","Bryce Ford-Wheaton","NY Giants","WR","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10898.png?im=FaceCrop,padding=0.7","off"
"m26-brycen-tremayne","11071","Brycen Tremayne","CAR","WR","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11071.png?im=FaceCrop,padding=0.7","off"
"m26-carson-wentz","8258","Carson Wentz","MIN","QB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8258.png?im=FaceCrop,padding=0.7","off"
"m26-charlie-kolar","1802","Charlie Kolar","BAL","TE","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1802.png?im=FaceCrop,padding=0.7","off"
"m26-chris-brooks","10369","Chris Brooks","GB","RB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10369.png?im=FaceCrop,padding=0.7","off"
"m26-dare-ogunbowale","8679","Dare Ogunbowale","HOU","RB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8679.png?im=FaceCrop,padding=0.7","off"
"m26-darius-cooper","11088","Darius Cooper","PHI","WR","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11088.png?im=FaceCrop,padding=0.7","off"
"m26-deejay-dallas","227","DeeJay Dallas","JAX","RB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/227.png?im=FaceCrop,padding=0.7","off"
"m26-dont-e-thornton-jr","10754","Dont'e Thornton Jr","LV","WR","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10754.png?im=FaceCrop,padding=0.7","off"
"m26-drew-sample","9617","Drew Sample","CIN","TE","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9617.png?im=FaceCrop,padding=0.7","off"
"m26-dylan-laube","10151","Dylan Laube","LV","RB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10151.png?im=FaceCrop,padding=0.7","off"
"m26-efton-chism-iii","11072","Efton Chism III","NE","WR","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/11072.png?im=FaceCrop,padding=0.7","off"
"m26-elijah-higgins","2209","Elijah Higgins","ARI","TE","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2209.png?im=FaceCrop,padding=0.7","off"
"m26-erick-all-jr","9997","Erick All Jr","CIN","TE","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9997.png?im=FaceCrop,padding=0.7","off"
"m26-jackson-hawes","10581","Jackson Hawes","BUF","TE","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10581.png?im=FaceCrop,padding=0.7","off"
"m26-jakobie-keeney-james","","Jakobie Keeney-James","GB","WR","68","","off"
"m26-james-proche-ii","533","James Proche II","TEN","WR","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/533.png?im=FaceCrop,padding=0.7","off"
"m26-jeremy-ruckert","1932","Jeremy Ruckert","NY Jets","TE","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1932.png?im=FaceCrop,padding=0.7","off"
"m26-joe-milton","10180","Joe Milton","DAL","QB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10180.png?im=FaceCrop,padding=0.7","off"
"m26-johnny-mundt","9248","Johnny Mundt","JAX","TE","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9248.png?im=FaceCrop,padding=0.7","off"
"m26-johnny-wilson","10301","Johnny Wilson","PHI","WR","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10301.png?im=FaceCrop,padding=0.7","off"
"m26-joshua-dobbs","8533","Joshua Dobbs","NE","QB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8533.png?im=FaceCrop,padding=0.7","off"
"m26-laquon-treadwell","8238","Laquon Treadwell","IND","WR","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8238.png?im=FaceCrop,padding=0.7","off"
"m26-phil-mafah","10642","Phil Mafah","DAL","RB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10642.png?im=FaceCrop,padding=0.7","off"
"m26-sione-vaki","10277","Sione Vaki","DET","RB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10277.png?im=FaceCrop,padding=0.7","off"
"m26-tahj-washington","10286","Tahj Washington","MIA","WR","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10286.png?im=FaceCrop,padding=0.7","off"
"m26-tanner-hudson","9807","Tanner Hudson","CIN","TE","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9807.png?im=FaceCrop,padding=0.7","off"
"m26-tom-kennedy","410","Tom Kennedy","DET","WR","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/410.png?im=FaceCrop,padding=0.7","off"
"m26-tyler-huntley","904","Tyler Huntley","BAL","QB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/904.png?im=FaceCrop,padding=0.7","off"
"m26-tyler-goodson","1736","Tyler Goodson","IND","RB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1736.png?im=FaceCrop,padding=0.7","off"
"m26-will-levis","7889","Will Levis","TEN","QB","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/7889.png?im=FaceCrop,padding=0.7","off"
"m26-xavier-smith","4976","Xavier Smith","LAR","WR","68","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4976.png?im=FaceCrop,padding=0.7","off"
"m26-aidan-o-connell","2606","Aidan O'Connell","LV","QB","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2606.png?im=FaceCrop,padding=0.7","off"
"m26-beaux-collins","10522","Beaux Collins","NY Giants","WR","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10522.png?im=FaceCrop,padding=0.7","off"
"m26-cade-stover","10256","Cade Stover","HOU","TE","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10256.png?im=FaceCrop,padding=0.7","off"
"m26-corey-kiner","","Corey Kiner","ARI","RB","67","","off"
"m26-dareke-young","2668","Dareke Young","SEA","WR","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2668.png?im=FaceCrop,padding=0.7","off"
"m26-davis-allen","852","Davis Allen","LAR","TE","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/852.png?im=FaceCrop,padding=0.7","off"
"m26-dillon-gabriel","10557","Dillon Gabriel","CLE","QB","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10557.png?im=FaceCrop,padding=0.7","off"
"m26-dominic-lovett","10640","Dominic Lovett","DET","WR","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10640.png?im=FaceCrop,padding=0.7","off"
"m26-donald-parham","1498","Donald Parham","PIT","TE","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1498.png?im=FaceCrop,padding=0.7","off"
"m26-eric-saubert","8717","Eric Saubert","SEA","TE","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8717.png?im=FaceCrop,padding=0.7","off"
"m26-eric-gray","2175","Eric Gray","NY Giants","RB","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2175.png?im=FaceCrop,padding=0.7","off"
"m26-george-holani","10108","George Holani","SEA","RB","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10108.png?im=FaceCrop,padding=0.7","off"
"m26-isaiah-williams","10298","Isaiah Williams","NY Jets","WR","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10298.png?im=FaceCrop,padding=0.7","off"
"m26-jake-browning","9399","Jake Browning","CIN","QB","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9399.png?im=FaceCrop,padding=0.7","off"
"m26-jalen-brooks","1794","Jalen Brooks","ARI","WR","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1794.png?im=FaceCrop,padding=0.7","off"
"m26-jaret-patterson","1009","Jaret Patterson","LAC","RB","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1009.png?im=FaceCrop,padding=0.7","off"
"m26-jelani-woods","2050","Jelani Woods","NY Jets","TE","67","https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2050.png?im=FaceCrop,padding=0.7","off"
